Profile,Player,Position,Season,Year,Team,Number,Games,Goals,Assists,Penalties,Shots,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts,Icetime,Icetime_seconds
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2013/2014,OHC Dynamo (Moscow),40.0,14,0,2,0,386,6,4,2,26,360,93.3,1.93,1,807:30,48450
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2012/2013,Metallurg (Novokuznetsk),40.0,38,0,0,0,1116,14,20,4,108,1008,90.3,3.26,1,1984:56,119096
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2011/2012,Metallurg (Novokuznetsk),41.0,26,0,0,0,201,2,4,11,18,183,91.0,2.29,0,470:37,28237
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2010/2011,Lokomotiv (Yaroslavl),40.0,5,0,0,0,113,3,0,1,14,99,87.6,3.94,0,213:06,12786
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2010/2011,Metallurg (Novokuznetsk),41.0,15,0,0,0,366,2,8,2,40,326,89.1,3.27,0,733:12,43992
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Regular season,2010/2011,Summary:,,20,0,0,0,479,5,8,3,54,425,88.7,3.42,0,946:18,56778
https://en.khl.ru/players/14674/,Alexander Lazushin,Goalie,Playoffs,2009/2010,Lokomotiv (Yaroslavl),40.0,4,0,0,0,30,0,1,0,3,27,90.0,3.19,0,56:21,3381
https://en.khl.ru/players/19713/,Marek Langhamer,Goalie,Regular season,2020/2021,Amur (Khabarovsk),94.0,27,0,0,16,799,10,11,2,67,732,91.6,2.75,0,1463:36,87816
https://en.khl.ru/players/19713/,Marek Langhamer,Goalie,Regular season,2019/2020,Amur (Khabarovsk),94.0,25,0,0,4,718,6,16,0,53,665,92.6,2.25,1,1414:46,84886
https://en.khl.ru/players/19713/,Marek Langhamer,Goalie,Regular season,2018/2019,Amur (Khabarovsk),94.0,19,0,1,2,509,9,8,2,36,473,92.9,1.98,3,1090:01,65401
https://en.khl.ru/players/15258/,Ervins Mustukovs,Goalie,Regular season,2008/2009,Dinamo (Riga),39.0,2,0,0,0,42,0,1,0,4,38,90.5,3.0,0,80:00,4800
https://en.khl.ru/players/16456/,Timur Mamedov,Goalie,Regular season,2013/2014,Neftekhimik (Nizhnekamsk),72.0,1,0,0,0,12,0,0,0,3,9,75.0,6.24,0,28:50,1730
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2018/2019,Avangard (Omsk),40.0,6,0,1,0,95,3,1,0,7,88,92.6,1.52,0,277:10,16630
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2018/2019,Amur (Khabarovsk),40.0,13,0,1,0,319,1,6,3,30,289,90.6,2.73,1,660:10,39610
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2018/2019,Summary:,,19,0,2,0,414,4,7,3,37,377,91.1,2.37,1,937:20,56240
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Playoffs,2017/2018,Lokomotiv (Yaroslavl),30.0,5,0,0,0,135,4,1,0,10,125,92.6,2.07,0,289:30,17370
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2017/2018,Lokomotiv (Yaroslavl),30.0,21,0,1,0,511,8,9,1,51,460,90.0,2.79,1,1097:25,65845
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Playoffs,2016/2017,Lokomotiv (Yaroslavl),30.0,9,0,0,0,252,5,3,0,19,233,92.5,2.2,0,517:16,31036
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2016/2017,Lokomotiv (Yaroslavl),30.0,40,0,1,0,983,21,14,3,70,913,92.9,1.82,5,2302:23,138143
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Playoffs,2015/2016,Lokomotiv (Yaroslavl),30.0,5,0,0,0,130,1,4,0,11,119,91.5,2.12,0,310:37,18637
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2015/2016,Lokomotiv (Yaroslavl),30.0,34,0,0,2,802,22,8,3,37,765,95.4,1.13,13,1962:29,117749
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2014/2015,Metallurg (Magnitogorsk),35.0,7,0,0,0,137,2,2,0,13,124,90.5,2.58,1,302:23,18143
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2014/2015,Amur (Khabarovsk),30.0,18,0,0,0,639,6,9,1,38,601,94.1,2.32,0,984:13,59053
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2014/2015,Summary:,,25,0,0,0,776,8,11,1,51,725,93.4,2.38,1,1286:36,77196
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2013/2014,Amur (Khabarovsk),30.0,31,0,1,0,1041,7,17,6,90,951,91.4,2.98,1,1809:33,108573
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2012/2013,Amur (Khabarovsk),30.0,22,0,1,0,634,7,14,1,57,577,91.0,2.63,1,1298:53,77933
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Playoffs,2011/2012,Amur (Khabarovsk),30.0,4,0,0,0,155,0,4,0,14,141,91.0,3.51,0,239:24,14364
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2011/2012,Amur (Khabarovsk),30.0,29,0,0,0,908,13,12,4,64,844,93.0,2.21,3,1735:19,104119
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2010/2011,Amur (Khabarovsk),30.0,32,0,0,0,956,6,19,1,83,873,91.3,3.09,0,1609:50,96590
https://en.khl.ru/players/13953/,Alexei Murygin,Goalie,Regular season,2009/2010,Amur (Khabarovsk),30.0,14,0,0,0,445,4,7,2,43,402,90.3,3.24,1,795:34,47734
https://en.khl.ru/players/28900/,Marek Mazanec,Goalie,Regular season,2017/2018,Slovan (Bratislava),2.0,23,0,0,6,733,4,15,2,73,660,90.0,3.4,0,1289:44,77384
https://en.khl.ru/players/15356/,Andrei Maslakov,Goalie,Regular season,2012/2013,Torpedo (Nizhny Novgorod Region),30.0,1,0,0,0,0,0,0,0,0,0,,0.0,0,0:50,50
https://en.khl.ru/players/23462/,Alexei Melnichuk,Goalie,Regular season,2020/2021,Torpedo (Nizhny Novgorod Region),30.0,14,0,1,4,434,6,6,2,38,396,91.2,2.68,0,851:28,51088
https://en.khl.ru/players/23462/,Alexei Melnichuk,Goalie,Regular season,2019/2020,SKA (Saint Petersburg),1.0,16,0,1,0,356,8,5,1,25,331,93.0,1.68,4,891:48,53508
https://en.khl.ru/players/23462/,Alexei Melnichuk,Goalie,Regular season,2017/2018,SKA (Saint Petersburg),38.0,2,0,0,0,30,1,0,0,3,27,90.0,2.68,0,67:07,4027
https://en.khl.ru/players/3685/,Sergei Mylnikov,Goalie,Regular season,2011/2012,Avtomobilist (Ekaterinburg),29.0,11,0,0,2,303,0,7,2,31,272,89.8,3.03,0,614:52,36892
https://en.khl.ru/players/3685/,Sergei Mylnikov,Goalie,Regular season,2009/2010,Severstal (Cherepovets),35.0,7,0,0,0,129,1,3,1,17,112,86.8,3.61,0,282:22,16942
https://en.khl.ru/players/3685/,Sergei Mylnikov,Goalie,Regular season,2008/2009,Traktor (Chelyabinsk),30.0,16,0,0,0,386,3,6,4,43,343,88.9,3.26,0,791:52,47512
https://en.khl.ru/players/3896/,Andrei Malkov,Goalie,Regular season,2009/2010,Amur (Khabarovsk),42.0,6,0,0,0,72,0,2,1,12,60,83.3,4.8,0,150:05,9005
https://en.khl.ru/players/3896/,Andrei Malkov,Goalie,Regular season,2008/2009,Dynamo (Moscow),42.0,13,0,0,0,261,4,4,3,28,233,89.3,2.59,1,647:59,38879
https://en.khl.ru/players/16651/,Scott Munroe,Goalie,Playoffs,2010/2011,Neftekhimik (Nizhnekamsk),29.0,1,0,0,0,29,0,1,0,4,25,86.2,5.08,0,47:14,2834
https://en.khl.ru/players/16651/,Scott Munroe,Goalie,Regular season,2010/2011,Neftekhimik (Nizhnekamsk),29.0,31,0,1,0,664,9,12,2,69,595,89.6,3.03,1,1366:28,81988
https://en.khl.ru/players/15245/,Dmitry Milchakov,Goalie,Regular season,2015/2016,Dinamo (Minsk),40.0,17,0,0,2,378,6,7,1,34,344,91.0,2.27,0,898:37,53917
https://en.khl.ru/players/15245/,Dmitry Milchakov,Goalie,Playoffs,2014/2015,Dinamo (Minsk),40.0,4,0,0,0,76,0,3,0,9,67,88.2,3.26,0,165:34,9934
https://en.khl.ru/players/15245/,Dmitry Milchakov,Goalie,Regular season,2014/2015,Dinamo (Minsk),40.0,17,0,1,0,378,4,7,1,26,352,93.1,2.1,1,744:24,44664
https://en.khl.ru/players/15245/,Dmitry Milchakov,Goalie,Regular season,2013/2014,Dinamo (Minsk),40.0,8,0,0,0,212,2,3,2,19,193,91.0,2.82,0,404:52,24292
https://en.khl.ru/players/35440/,John Muse,Goalie,Regular season,2019/2020,Kunlun Red Star (Beijing),33.0,1,0,0,0,18,0,0,0,2,16,88.9,3.79,0,31:38,1898
https://en.khl.ru/players/5224/,Ildar Mukhometov,Goalie,Regular season,2009/2010,Barys (Nur-Sultan),77.0,1,0,0,0,16,0,1,0,2,14,87.5,3.46,0,34:41,2081
https://en.khl.ru/players/16439/,Adam Munro,Goalie,Regular season,2009/2010,Sibir (Novosibirsk Region),54.0,4,0,0,2,60,0,1,1,7,53,88.3,3.5,0,120:03,7203
https://en.khl.ru/players/18936/,Michael Murphy,Goalie,Regular season,2012/2013,Spartak (Moscow),35.0,7,0,0,0,187,1,5,0,23,164,87.7,4.34,0,317:44,19064
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2013/2014,Avangard (Omsk),20.0,16,0,1,0,384,7,5,3,40,344,89.6,2.62,1,916:13,54973
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2012/2013,Traktor (Chelyabinsk),31.0,11,0,0,2,253,5,3,2,21,232,91.7,2.36,1,533:10,31990
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Playoffs,2011/2012,Dinamo (Minsk),31.0,1,0,0,0,7,0,1,0,3,4,57.1,15.47,0,11:38,698
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2011/2012,Dinamo (Minsk),31.0,24,0,1,2,575,5,11,4,58,517,89.9,2.85,0,1220:49,73249
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Playoffs,2010/2011,Dinamo (Minsk),31.0,4,0,0,0,139,1,3,0,16,123,88.5,4.65,0,206:18,12378
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2010/2011,Dinamo (Minsk),31.0,30,0,0,6,758,15,8,5,59,699,92.2,2.11,2,1681:31,100891
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2009/2010,Dinamo (Minsk),31.0,41,0,2,34,1014,10,20,5,99,915,90.2,2.67,0,2222:31,133351
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Playoffs,2008/2009,Metallurg (Magnitogorsk),31.0,6,0,0,0,129,1,3,0,10,119,92.2,2.27,0,264:42,15882
https://en.khl.ru/players/11033/,Andrei Mezin,Goalie,Regular season,2008/2009,Metallurg (Magnitogorsk),31.0,26,0,0,0,559,10,7,6,58,501,89.6,2.82,0,1234:32,74072
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Playoffs,2020/2021,Salavat Yulaev (Ufa),77.0,9,0,0,0,211,4,5,0,18,193,91.5,2.15,2,502:40,30160
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2020/2021,Salavat Yulaev (Ufa),77.0,39,0,1,0,1085,21,14,3,92,993,91.5,2.35,2,2347:02,140822
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Playoffs,2019/2020,Salavat Yulaev (Ufa),77.0,6,0,0,0,195,4,2,0,18,177,90.8,3.43,0,315:14,18914
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2019/2020,Salavat Yulaev (Ufa),77.0,51,0,0,16,1432,22,22,6,100,1332,93.0,2.04,7,2937:30,176250
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Playoffs,2018/2019,Salavat Yulaev (Ufa),77.0,17,0,0,2,684,10,7,0,30,654,95.6,1.54,1,1169:11,70151
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2018/2019,Salavat Yulaev (Ufa),77.0,48,0,1,2,1417,25,20,1,93,1324,93.4,2.02,4,2761:22,165682
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Playoffs,2017/2018,Amur (Khabarovsk),77.0,5,0,0,0,171,1,4,0,12,159,93.0,2.42,0,297:11,17831
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2017/2018,Amur (Khabarovsk),77.0,52,0,2,6,1473,28,17,6,114,1359,92.3,2.25,3,3039:18,182358
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2016/2017,Amur (Khabarovsk),77.0,54,0,2,2,1453,21,26,5,97,1356,93.3,1.87,7,3116:22,186982
https://en.khl.ru/players/23698/,Juha Metsola,Goalie,Regular season,2015/2016,Amur (Khabarovsk),77.0,44,0,1,0,1226,14,21,7,90,1136,92.7,2.15,5,2512:32,150752
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2019/2020,Dinamo (Riga),35.0,19,0,0,2,478,4,11,0,45,433,90.6,3.12,0,866:24,51984
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2018/2019,Neftekhimik (Nizhnekamsk),1.0,6,0,0,0,136,1,3,1,14,122,89.7,2.64,0,317:42,19062
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2018/2019,Avtomobilist (Ekaterinburg),30.0,3,0,0,0,48,0,1,0,6,42,87.5,3.92,0,91:52,5512
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2018/2019,Summary:,,9,0,0,0,184,1,4,1,20,164,89.1,2.93,0,409:34,24574
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Playoffs,2017/2018,Neftekhimik (Nizhnekamsk),1.0,3,0,0,2,64,1,0,0,5,59,92.2,2.38,0,126:01,7561
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2017/2018,Neftekhimik (Nizhnekamsk),1.0,12,0,0,0,270,6,4,0,21,249,92.2,2.11,1,596:05,35765
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Playoffs,2016/2017,Kunlun Red Star (Beijing),1.0,2,0,0,0,45,0,1,0,5,40,88.9,3.14,0,95:28,5728
https://en.khl.ru/players/16146/,Andrei O. Makarov,Goalie,Regular season,2016/2017,Kunlun Red Star (Beijing),1.0,29,0,0,0,807,12,15,0,71,736,91.2,2.58,2,1654:05,99245
https://en.khl.ru/players/25702/,Amir Miftakhov,Goalie,Regular season,2020/2021,Ak Bars (Kazan),1.0,7,0,0,0,169,4,2,0,14,155,91.7,2.25,1,373:26,22406
https://en.khl.ru/players/25702/,Amir Miftakhov,Goalie,Regular season,2019/2020,Ak Bars (Kazan),1.0,2,0,0,0,35,0,1,0,4,31,88.6,2.31,0,103:51,6231
https://en.khl.ru/players/13698/,Jussi Markkanen,Goalie,Playoffs,2008/2009,CSKA (Moscow),30.0,7,0,0,2,166,3,3,0,11,155,93.4,1.74,0,379:16,22756
https://en.khl.ru/players/13698/,Jussi Markkanen,Goalie,Regular season,2008/2009,CSKA (Moscow),30.0,18,0,1,2,415,10,4,2,38,377,90.8,2.32,1,981:25,58885
https://en.khl.ru/players/15451/,Dmitry Malgin,Goalie,Regular season,2017/2018,Barys (Nur-Sultan),32.0,2,0,0,2,57,2,0,0,3,54,94.7,1.5,1,119:56,7196
https://en.khl.ru/players/15451/,Dmitry Malgin,Goalie,Regular season,2015/2016,Barys (Nur-Sultan),20.0,1,0,0,2,11,0,0,0,3,8,72.7,5.16,0,34:54,2094
https://en.khl.ru/players/15451/,Dmitry Malgin,Goalie,Regular season,2014/2015,Barys (Nur-Sultan),20.0,2,0,0,0,59,0,1,0,2,57,96.6,1.14,0,105:26,6326
https://en.khl.ru/players/15451/,Dmitry Malgin,Goalie,Regular season,2013/2014,Barys (Nur-Sultan),20.0,1,0,0,0,5,0,0,0,1,4,80.0,3.59,0,16:43,1003
https://en.khl.ru/players/19091/,Nikolai Molkov,Goalie,Regular season,2018/2019,Torpedo (Nizhny Novgorod Region),30.0,1,0,0,0,37,0,1,0,3,34,91.9,3.03,0,59:20,3560
https://en.khl.ru/players/19091/,Nikolai Molkov,Goalie,Regular season,2017/2018,Torpedo (Nizhny Novgorod Region),30.0,1,0,0,0,3,0,0,0,1,2,66.7,3.55,0,16:53,1013
https://en.khl.ru/players/19091/,Nikolai Molkov,Goalie,Regular season,2016/2017,Torpedo (Nizhny Novgorod Region),30.0,1,0,0,0,10,0,0,0,1,9,90.0,2.04,0,29:27,1767
https://en.khl.ru/players/24799/,Sergei I. Mylnikov,Goalie,Regular season,2020/2021,Traktor (Chelyabinsk),99.0,1,0,0,0,29,1,0,0,2,27,93.1,2.0,0,60:04,3604
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2016/2017,Lada (Togliatti),31.0,15,0,0,0,375,3,8,1,43,332,88.5,3.62,0,711:46,42706
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2015/2016,Lada (Togliatti),31.0,38,0,0,4,1075,15,18,5,81,994,92.5,2.22,3,2189:07,131347
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2014/2015,Dinamo (Riga),31.0,12,0,0,0,292,2,8,0,37,255,87.3,3.54,0,626:45,37605
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2012/2013,Ugra (Khanty-Mansiysk),41.0,32,0,1,2,1014,17,11,3,91,923,91.0,2.94,2,1857:59,111479
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Playoffs,2011/2012,Ugra (Khanty-Mansiysk),41.0,3,0,0,0,48,0,2,0,2,46,95.8,1.36,0,88:23,5303
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2011/2012,Ugra (Khanty-Mansiysk),41.0,19,0,0,2,512,4,8,3,43,469,91.6,2.53,2,1021:39,61299
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Playoffs,2010/2011,Ugra (Khanty-Mansiysk),41.0,5,0,0,0,151,2,3,0,12,139,92.1,2.42,0,297:00,17820
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2010/2011,Ugra (Khanty-Mansiysk),41.0,23,0,0,0,659,6,10,2,67,592,89.8,3.25,1,1237:06,74226
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Playoffs,2009/2010,Dinamo (Riga),31.0,6,0,0,2,181,3,2,0,12,169,93.4,1.93,1,373:30,22410
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2009/2010,Dinamo (Riga),31.0,37,1,0,6,1007,17,11,5,91,916,91.0,2.84,2,1920:26,115226
https://en.khl.ru/players/10905/,Edgars Masalskis,Goalie,Regular season,2008/2009,Dinamo (Riga),31.0,8,0,0,0,211,4,2,1,18,193,91.5,2.66,1,406:40,24400
https://en.khl.ru/players/39840/,Zane McIntyre,Goalie,Regular season,2020/2021,Dinamo (Riga),50.0,6,0,0,2,49,0,2,0,10,39,79.6,4.65,0,129:05,7745
https://en.khl.ru/players/19137/,Drew MacIntyre,Goalie,Regular season,2016/2017,Medvescak (Zagreb),34.0,21,0,0,0,590,9,10,0,44,546,92.5,2.26,4,1170:19,70219
https://en.khl.ru/players/19137/,Drew MacIntyre,Goalie,Regular season,2012/2013,Lev (Praha),1.0,2,0,0,0,55,0,1,1,6,49,89.1,2.92,0,123:14,7394
https://en.khl.ru/players/16247/,Sergei Mashkovtsev,Goalie,Regular season,2013/2014,Torpedo (Nizhny Novgorod Region),50.0,3,0,0,0,11,0,1,1,3,8,72.7,9.59,0,18:46,1126
https://en.khl.ru/players/382/,Sergei Magarilov,Goalie,Regular season,2018/2019,Severstal (Cherepovets),33.0,6,0,0,0,92,0,2,0,8,84,91.3,2.49,0,192:51,11571
https://en.khl.ru/players/382/,Sergei Magarilov,Goalie,Regular season,2017/2018,Severstal (Cherepovets),35.0,4,0,0,0,82,2,1,0,8,74,90.2,2.98,1,161:07,9667
https://en.khl.ru/players/382/,Sergei Magarilov,Goalie,Regular season,2015/2016,Severstal (Cherepovets),35.0,25,0,0,4,586,5,15,3,63,523,89.2,2.86,1,1323:05,79385
https://en.khl.ru/players/382/,Sergei Magarilov,Goalie,Regular season,2014/2015,Severstal (Cherepovets),83.0,7,0,0,0,129,2,2,1,19,110,85.3,3.73,0,305:16,18316
https://en.khl.ru/players/14264/,Tyler Moss,Goalie,Regular season,2009/2010,Amur (Khabarovsk),29.0,30,0,0,57,780,7,10,6,73,707,90.6,2.92,0,1501:53,90113
https://en.khl.ru/players/14264/,Tyler Moss,Goalie,Regular season,2008/2009,Amur (Khabarovsk),29.0,34,0,0,18,782,8,15,3,75,707,90.4,2.76,5,1627:30,97650
https://en.khl.ru/players/14601/,Mika Noronen,Goalie,Regular season,2008/2009,Torpedo (Nizhny Novgorod Region),30.0,14,0,0,2,281,2,9,2,31,250,89.0,2.61,1,712:50,42770
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2020/2021,Dinamo (Riga),37.0,14,0,1,0,375,2,11,0,46,329,87.7,3.58,0,770:55,46255
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2019/2020,Sochi (Sochi),34.0,24,0,0,2,654,7,14,1,58,596,91.1,2.5,2,1394:00,83640
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2019/2020,Summary:,,24,0,0,2,654,7,14,1,58,596,91.1,2.5,2,1394:00,83640
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Playoffs,2018/2019,Avangard (Omsk),70.0,2,0,0,0,23,0,0,0,1,22,95.7,1.17,0,51:21,3081
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2018/2019,Avangard (Omsk),70.0,14,0,1,0,327,5,5,2,27,300,91.7,2.14,2,757:24,45444
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2018/2019,Kunlun Red Star (Beijing),1.0,4,0,0,0,133,1,3,0,11,122,91.7,2.83,0,232:56,13976
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2018/2019,Summary:,,18,0,1,0,460,6,8,2,38,422,91.7,2.3,2,990:20,59420
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Playoffs,2017/2018,Salavat Yulaev (Ufa),34.0,3,0,0,0,55,1,2,0,9,46,83.6,4.83,0,111:54,6714
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2017/2018,Salavat Yulaev (Ufa),34.0,6,0,0,0,219,4,0,2,16,203,92.7,2.59,0,370:48,22248
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2017/2018,Admiral (Vladivostok),1.0,17,0,0,10,565,6,10,0,33,532,94.2,1.98,2,1000:42,60042
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2017/2018,Summary:,,23,0,0,10,784,10,10,2,49,735,93.8,2.14,2,1371:30,82290
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2016/2017,Sibir (Novosibirsk Region),1.0,5,0,0,0,131,1,3,0,15,116,88.5,3.27,1,275:28,16528
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2016/2017,Admiral (Vladivostok),1.0,13,0,1,0,275,4,4,1,27,248,90.2,2.87,0,563:30,33810
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2016/2017,Summary:,,18,0,1,0,406,5,7,1,42,364,89.7,3.0,1,838:58,50338
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Playoffs,2015/2016,Admiral (Vladivostok),1.0,3,0,0,0,92,0,3,0,10,82,89.1,3.44,0,174:32,10472
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2015/2016,Admiral (Vladivostok),1.0,39,0,1,0,1033,20,13,3,95,938,90.8,2.6,4,2189:00,131340
https://en.khl.ru/players/17553/,Ivan Nalimov,Goalie,Regular season,2014/2015,Admiral (Vladivostok),1.0,30,0,1,0,681,10,10,5,68,613,90.0,2.76,3,1478:33,88713
https://en.khl.ru/players/34655/,Antti Niemi,Goalie,Playoffs,2019/2020,Jokerit (Helsinki),31.0,1,0,0,0,17,1,0,0,0,17,100.0,0.0,1,60:00,3600
https://en.khl.ru/players/34655/,Antti Niemi,Goalie,Regular season,2019/2020,Jokerit (Helsinki),31.0,19,0,0,4,497,3,12,4,58,439,88.3,3.21,1,1084:06,65046
https://en.khl.ru/players/19405/,Yegor Nazarov,Goalie,Regular season,2015/2016,Traktor (Chelyabinsk),73.0,1,0,0,0,40,1,0,0,4,36,90.0,4.0,0,60:00,3600
https://en.khl.ru/players/21465/,Filip Novotny,Goalie,Regular season,2015/2016,Metallurg (Novokuznetsk),35.0,4,0,0,2,70,0,1,1,8,62,88.6,4.23,0,113:36,6816
https://en.khl.ru/players/13892/,Evgeny Nabokov,Goalie,Regular season,2010/2011,SKA (Saint Petersburg),20.0,22,0,0,0,554,8,8,5,62,492,88.8,3.02,2,1230:15,73815
https://en.khl.ru/players/10842/,Sergejs Naumovs,Goalie,Playoffs,2008/2009,Dinamo (Riga),30.0,1,0,0,0,9,0,0,0,2,7,77.8,10.1,0,11:53,713
https://en.khl.ru/players/10842/,Sergejs Naumovs,Goalie,Regular season,2008/2009,Dinamo (Riga),30.0,29,0,0,2,813,12,12,2,87,726,89.3,3.5,0,1489:53,89393
https://en.khl.ru/players/15588/,Fredrik Norrena,Goalie,Playoffs,2008/2009,Ak Bars (Kazan),33.0,15,0,0,4,362,9,5,1,29,333,92.0,1.95,2,892:23,53543
https://en.khl.ru/players/15588/,Fredrik Norrena,Goalie,Regular season,2008/2009,Ak Bars (Kazan),33.0,11,0,0,4,247,6,3,2,17,230,93.1,1.52,1,669:29,40169
https://en.khl.ru/players/20689/,Jani Nieminen,Goalie,Regular season,2012/2013,Ak Bars (Kazan),56.0,2,0,0,0,59,1,0,0,6,53,89.8,3.6,0,100:00,6000
https://en.khl.ru/players/26642/,Gleb Nosov,Goalie,Regular season,2020/2021,Metallurg (Magnitogorsk),37.0,3,0,0,0,25,0,1,0,3,22,88.0,2.52,0,71:18,4278
https://en.khl.ru/players/26642/,Gleb Nosov,Goalie,Regular season,2019/2020,Metallurg (Magnitogorsk),37.0,3,0,0,0,54,0,1,0,4,50,92.6,2.48,0,96:38,5798
https://en.khl.ru/players/17552/,Anders Nilsson,Goalie,Playoffs,2014/2015,Ak Bars (Kazan),31.0,20,0,0,2,475,13,7,0,31,444,93.5,1.54,6,1206:41,72401
https://en.khl.ru/players/17552/,Anders Nilsson,Goalie,Regular season,2014/2015,Ak Bars (Kazan),31.0,38,0,4,2,997,20,9,8,64,933,93.6,1.71,5,2247:52,134872
https://en.khl.ru/players/16172/,Mika Oksa,Goalie,Regular season,2010/2011,Dinamo (Minsk),33.0,5,0,0,0,97,0,2,0,14,83,85.6,3.85,0,218:27,13107
https://en.khl.ru/players/23244/,Alexander Osipkov,Goalie,Regular season,2019/2020,Dinamo (Minsk),20.0,5,0,0,0,137,1,4,0,21,116,84.7,4.55,0,276:42,16602
