URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/14365/,Mikhail Biryukov,13 October 1985,left,Russia
https://en.khl.ru/players/19274/,Sergei S. Bolshakov,2 June 1996,left,Russia
https://en.khl.ru/players/10176/,Anton Belov,29 July 1986,left,Russia
https://en.khl.ru/players/14828/,Ivan Boldyrev,20 January 1988,left,Russia
https://en.khl.ru/players/17262/,Zach Boychuk,4 October 1989,left,Canada
https://en.khl.ru/players/6428/,Alexei Bondarev,9 January 1983,left,Russia
https://en.khl.ru/players/18825/,Sergei Belov,24 August 1993,left,Russia
https://en.khl.ru/players/17347/,Dmitry Berezin,1 December 1992,left,Ukraine
https://en.khl.ru/players/24142/,Jonathon Blum,30 January 1989,right,USA
https://en.khl.ru/players/19093/,Vladislav Bogoslovsky,4 March 1995,left,Russia
https://en.khl.ru/players/16082/,Denis Barantsev,12 April 1992,left,Russia
https://en.khl.ru/players/29144/,David Boldizar,6 January 1999,left,Slovakia
https://en.khl.ru/players/17678/,Stanislav Balan,30 January 1986,left,Czech Republic
https://en.khl.ru/players/4800/,Mikhail Balandin,27 July 1980,left,Russia
https://en.khl.ru/players/34700/,Lukas Bengtsson,14 April 1994,right,Sweden
https://en.khl.ru/players/18926/,Martin Bakos,18 April 1990,right,Slovakia
https://en.khl.ru/players/11744/,Yury Butsayev,11 October 1978,left,Russia
https://en.khl.ru/players/22147/,Nick Bailen,12 December 1989,right,Belarus
https://en.khl.ru/players/15249/,Armands Berzins,27 December 1983,left,Latvia
https://en.khl.ru/players/30321/,Yegor Bryzgalov,3 January 2001,left,Russia
https://en.khl.ru/players/25446/,Justin Barnett,21 August 1992,left,USA
https://en.khl.ru/players/21797/,Juraj Bezuch,20 December 1993,left,Slovakia
https://en.khl.ru/players/13916/,Alexander Bumagin,1 March 1987,left,Russia
https://en.khl.ru/players/16825/,Chris Bourque,29 January 1986,left,USA
https://en.khl.ru/players/21110/,Mikhail Byakin,8 February 1997,right,Russia
https://en.khl.ru/players/21604/,Alexei Badun,30 August 1989,left,Belarus
https://en.khl.ru/players/13806/,Denis Bodrov,22 August 1986,left,Russia
https://en.khl.ru/players/29900/,Danil Bashkirov,15 May 2001,left,Russia
https://en.khl.ru/players/20225/,Artur Boltanov,9 August 1996,left,Russia
https://en.khl.ru/players/35874/,Valery Brinkman,13 February 2003,left,Russia
https://en.khl.ru/players/21263/,Yegor Babenko,5 February 1997,left,Russia
